Gene	Gene Category
OG0291960	protein and non-coding
OG0291960	protein and non-coding
OG0292020	protein-coding
OG0292020	protein-coding
OG0292020	protein-coding
OG0292033	protein and non-coding
OG0292033	protein and non-coding
OG0292033	protein and non-coding
OG0292066	protein and non-coding
OG0292066	protein and non-coding
OG0292066	protein and non-coding
OG0292131	protein-coding
OG0292131	protein-coding
OG0292131	protein-coding
OG0292138	protein and non-coding
OG0292138	protein and non-coding
OG0292138	protein and non-coding
OG0292158	protein-coding
OG0292158	protein-coding
OG0292158	protein-coding
OG0292267	protein-coding
OG0292267	protein-coding
OG0292267	protein-coding
OG0292601	protein-coding
OG0292601	protein-coding
OG0292601	protein-coding
OG0292826	protein-coding
OG0292826	protein-coding
OG0292826	protein-coding
OG0292847	protein and non-coding
OG0292847	protein and non-coding
OG0292847	protein and non-coding
OG0292910	protein-coding
OG0292910	protein-coding
OG0292910	protein-coding
OG0293031	protein and non-coding
OG0293031	protein and non-coding
OG0293031	protein and non-coding
OG0293113	protein and non-coding
OG0293113	protein and non-coding
OG0293113	protein and non-coding
OG0293126	protein and non-coding
OG0293126	protein and non-coding
OG0293126	protein and non-coding
OG0293136	protein and non-coding
OG0293136	protein and non-coding
OG0293136	protein and non-coding
OG0293240	protein-coding
OG0293240	protein-coding
OG0293240	protein-coding
OG0293278	protein-coding
OG0293278	protein-coding
OG0293278	protein-coding
OG0293318	protein-coding
OG0293318	protein-coding
OG0293318	protein-coding
OG0293325	protein-coding
OG0293325	protein-coding
OG0293325	protein-coding
OG0293341	protein-coding
OG0293341	protein-coding
OG0293341	protein-coding
OG0293401	protein-coding
OG0293401	protein-coding
OG0293401	protein-coding
OG0293465	protein-coding
OG0293465	protein-coding
OG0293465	protein-coding
OG0293506	protein-coding
OG0293506	protein-coding
OG0293506	protein-coding
OG0293701	protein-coding
OG0293701	protein-coding
OG0293701	protein-coding
OG0293912	protein-coding
OG0293912	protein-coding
OG0293912	protein-coding
OG0294012	protein and non-coding
OG0294012	protein and non-coding
OG0294012	protein and non-coding
OG0294109	protein-coding
OG0294109	protein-coding
OG0294109	protein-coding
OG0294111	protein-coding
OG0294111	protein-coding
OG0294111	protein-coding
OG0294233	protein and non-coding
OG0294233	protein and non-coding
OG0294233	protein and non-coding
OG0294275	protein and non-coding
OG0294275	protein and non-coding
OG0294275	protein and non-coding
OG0294311	protein-coding
OG0294311	protein-coding
OG0294311	protein-coding
OG0294373	protein-coding
OG0294373	protein-coding
OG0294373	protein-coding
OG0294453	protein-coding
OG0294453	protein-coding
OG0294453	protein-coding
OG0294496	protein-coding
OG0294496	protein-coding
OG0294496	protein-coding
OG0294534	protein-coding
OG0294534	protein-coding
OG0294534	protein-coding
OG0294552	protein-coding
OG0294552	protein-coding
OG0294552	protein-coding
OG0294631	protein-coding
OG0294631	protein-coding
OG0294631	protein-coding
OG0294761	protein and non-coding
OG0294761	protein and non-coding
OG0294761	protein and non-coding
OG0294821	protein and non-coding
OG0294821	protein and non-coding
OG0294821	protein and non-coding
OG0294844	protein-coding
OG0294844	protein-coding
OG0294844	protein-coding
OG0294956	protein and non-coding
OG0294956	protein and non-coding
OG0294956	protein and non-coding
OG0294985	protein-coding
OG0294985	protein-coding
OG0294985	protein-coding
OG0295010	protein-coding
OG0295010	protein-coding
OG0295010	protein-coding
OG0295030	protein and non-coding
OG0295030	protein and non-coding
OG0295030	protein and non-coding
OG0295053	protein-coding
OG0295053	protein-coding
OG0295053	protein-coding
OG0295097	protein-coding
OG0295097	protein-coding
OG0295097	protein-coding
OG0295143	protein-coding
OG0295143	protein-coding
OG0295143	protein-coding
OG0295268	protein-coding
OG0295268	protein-coding
OG0295268	protein-coding
OG0295299	protein-coding
OG0295299	protein-coding
OG0295299	protein-coding
OG0295314	protein-coding
OG0295314	protein-coding
OG0295314	protein-coding
OG0295333	protein and non-coding
OG0295333	protein and non-coding
OG0295333	protein and non-coding
OG0295410	protein-coding
OG0295410	protein-coding
OG0295410	protein-coding
OG0295464	protein and non-coding
OG0295464	protein and non-coding
OG0295464	protein and non-coding
OG0295517	protein-coding
OG0295517	protein-coding
OG0295517	protein-coding
OG0295602	protein and non-coding
OG0295602	protein and non-coding
OG0295602	protein and non-coding
OG0295604	protein-coding
OG0295604	protein-coding
OG0295604	protein-coding
OG0295609	protein-coding
OG0295609	protein-coding
OG0295609	protein-coding
OG0295612	protein-coding
OG0295612	protein-coding
OG0295612	protein-coding
OG0295667	protein-coding
OG0295667	protein-coding
OG0295667	protein-coding
OG0295817	protein-coding
OG0295817	protein-coding
OG0295817	protein-coding
OG0295833	protein and non-coding
OG0295833	protein and non-coding
OG0295833	protein and non-coding
OG0295876	protein and non-coding
OG0295876	protein and non-coding
OG0295876	protein and non-coding
OG0295878	protein-coding
OG0295878	protein-coding
OG0295878	protein-coding
OG0296064	protein and non-coding
OG0296064	protein and non-coding
OG0296064	protein and non-coding
OG0296096	protein-coding
OG0296096	protein-coding
OG0296096	protein-coding
OG0296168	protein-coding
OG0296168	protein-coding
OG0296168	protein-coding
OG0296207	protein-coding
OG0296207	protein-coding
OG0296207	protein-coding
OG0296210	protein-coding
OG0296210	protein-coding
OG0296210	protein-coding
OG0296241	protein and non-coding
OG0296241	protein and non-coding
OG0296241	protein and non-coding
OG0296332	protein-coding
OG0296332	protein-coding
OG0296332	protein-coding
OG0296351	protein-coding
OG0296351	protein-coding
OG0296351	protein-coding
OG0296362	protein-coding
OG0296362	protein-coding
OG0296362	protein-coding
OG0296404	protein-coding
OG0296404	protein-coding
OG0296404	protein-coding
OG0296557	protein-coding
OG0296557	protein-coding
OG0296557	protein-coding
OG0296664	protein-coding
OG0296664	protein-coding
OG0296664	protein-coding
OG0296703	protein and non-coding
OG0296703	protein and non-coding
OG0296703	protein and non-coding
OG0296755	protein-coding
OG0296755	protein-coding
OG0296755	protein-coding
OG0296764	protein and non-coding
OG0296764	protein and non-coding
OG0296764	protein and non-coding
OG0296849	protein and non-coding
OG0296849	protein and non-coding
OG0296849	protein and non-coding
OG0296865	protein and non-coding
OG0296865	protein and non-coding
OG0296865	protein and non-coding
OG0296901	protein-coding
OG0296901	protein-coding
OG0296901	protein-coding
OG0296927	protein and non-coding
OG0296927	protein and non-coding
OG0296927	protein and non-coding
OG0297148	protein-coding
OG0297148	protein-coding
OG0297148	protein-coding
OG0297155	protein-coding
OG0297155	protein-coding
OG0297155	protein-coding
OG0297259	protein and non-coding
OG0297259	protein and non-coding
OG0297259	protein and non-coding
OG0297307	protein-coding
OG0297307	protein-coding
OG0297307	protein-coding
OG0297323	protein-coding
OG0297323	protein-coding
OG0297323	protein-coding
OG0297342	protein-coding
OG0297342	protein-coding
OG0297342	protein-coding
OG0297347	protein-coding
OG0297347	protein-coding
OG0297347	protein-coding
OG0297373	protein and non-coding
OG0297373	protein and non-coding
OG0297373	protein and non-coding
OG0297374	protein-coding
OG0297374	protein-coding
OG0297374	protein-coding
OG0297380	protein-coding
OG0297380	protein-coding
OG0297380	protein-coding
OG0297471	protein and non-coding
OG0297471	protein and non-coding
OG0297471	protein and non-coding
OG0297472	protein-coding
OG0297472	protein-coding
OG0297472	protein-coding
OG0297498	protein-coding
OG0297498	protein-coding
OG0297498	protein-coding
OG0297608	protein and non-coding
OG0297608	protein and non-coding
OG0297608	protein and non-coding
OG0297641	protein-coding
OG0297641	protein-coding
OG0297641	protein-coding
OG0297653	protein-coding
OG0297653	protein-coding
OG0297653	protein-coding
OG0297762	protein and non-coding
OG0297762	protein and non-coding
OG0297762	protein and non-coding
OG0297778	protein and non-coding
OG0297778	protein and non-coding
OG0297778	protein and non-coding
OG0297831	protein-coding
OG0297831	protein-coding
OG0297831	protein-coding
OG0297859	protein-coding
OG0297859	protein-coding
OG0297859	protein-coding
OG0297946	protein-coding
OG0297946	protein-coding
OG0297946	protein-coding
OG0297960	protein and non-coding
OG0297960	protein and non-coding
OG0297960	protein and non-coding
OG0298174	protein and non-coding
OG0298174	protein and non-coding
OG0298174	protein and non-coding
OG0298181	protein-coding
OG0298181	protein-coding
OG0298181	protein-coding
OG0298221	protein and non-coding
OG0298221	protein and non-coding
OG0298221	protein and non-coding
OG0298358	protein-coding
OG0298358	protein-coding
OG0298358	protein-coding
OG0298423	protein-coding
OG0298423	protein-coding
OG0298423	protein-coding
OG0298440	protein and non-coding
OG0298440	protein and non-coding
OG0298440	protein and non-coding
OG0298517	protein-coding
OG0298517	protein-coding
OG0298517	protein-coding
OG0298589	protein-coding
OG0298589	protein-coding
OG0298589	protein-coding
OG0298604	protein and non-coding
OG0298604	protein and non-coding
OG0298604	protein and non-coding
OG0298721	protein and non-coding
OG0298721	protein and non-coding
OG0298721	protein and non-coding
OG0298923	protein and non-coding
OG0298923	protein and non-coding
OG0298923	protein and non-coding
OG0298943	protein-coding
OG0298943	protein-coding
OG0298943	protein-coding
OG0298971	protein-coding
OG0298971	protein-coding
OG0298971	protein-coding
OG0298972	protein and non-coding
OG0298972	protein and non-coding
OG0298972	protein and non-coding
OG0299088	protein and non-coding
OG0299088	protein and non-coding
OG0299088	protein and non-coding
OG0299100	protein and non-coding
OG0299100	protein and non-coding
OG0299100	protein and non-coding
OG0299109	protein-coding
OG0299109	protein-coding
OG0299109	protein-coding
OG0299138	protein-coding
OG0299138	protein-coding
OG0299138	protein-coding
OG0299153	protein and non-coding
OG0299153	protein and non-coding
OG0299153	protein and non-coding
OG0299164	protein and non-coding
OG0299164	protein and non-coding
OG0299164	protein and non-coding
OG0299248	protein and non-coding
OG0299248	protein and non-coding
OG0299248	protein and non-coding
OG0299327	protein and non-coding
OG0299327	protein and non-coding
OG0299327	protein and non-coding
OG0299362	protein-coding
OG0299362	protein-coding
OG0299362	protein-coding
OG0299420	protein and non-coding
OG0299420	protein and non-coding
OG0299420	protein and non-coding
OG0299686	protein and non-coding
OG0299686	protein and non-coding
OG0299686	protein and non-coding
OG0299810	protein and non-coding
OG0299810	protein and non-coding
OG0299810	protein and non-coding
OG0299816	protein-coding
OG0299816	protein-coding
OG0299816	protein-coding
OG0299861	protein-coding
OG0299861	protein-coding
OG0299861	protein-coding
OG0299914	protein and non-coding
OG0299914	protein and non-coding
OG0299914	protein and non-coding
OG0300039	protein-coding
OG0300039	protein-coding
OG0300039	protein-coding
OG0300081	protein-coding
OG0300081	protein-coding
OG0300081	protein-coding
OG0300135	protein and non-coding
OG0300135	protein and non-coding
OG0300135	protein and non-coding
OG0300210	protein and non-coding
OG0300210	protein and non-coding
OG0300210	protein and non-coding
OG0300225	protein-coding
OG0300225	protein-coding
OG0300225	protein-coding
OG0300283	protein-coding
OG0300283	protein-coding
OG0300283	protein-coding
OG0300336	protein-coding
OG0300336	protein-coding
OG0300336	protein-coding
OG0300337	protein-coding
OG0300337	protein-coding
OG0300337	protein-coding
OG0300447	protein and non-coding
OG0300447	protein and non-coding
OG0300447	protein and non-coding
OG0300495	protein-coding
OG0300495	protein-coding
OG0300495	protein-coding
OG0300581	protein and non-coding
OG0300581	protein and non-coding
OG0300581	protein and non-coding
OG0300600	protein-coding
OG0300600	protein-coding
OG0300600	protein-coding
OG0300610	protein-coding
OG0300610	protein-coding
OG0300610	protein-coding
OG0300655	protein-coding
OG0300655	protein-coding
OG0300655	protein-coding
OG0300699	protein-coding
OG0300699	protein-coding
OG0300699	protein-coding
OG0300765	protein and non-coding
OG0300765	protein and non-coding
OG0300765	protein and non-coding
OG0300782	protein and non-coding
OG0300782	protein and non-coding
OG0300782	protein and non-coding
OG0300793	protein and non-coding
OG0300793	protein and non-coding
OG0300793	protein and non-coding
OG0300868	protein-coding
OG0300868	protein-coding
OG0300868	protein-coding
OG0300906	protein-coding
OG0300906	protein-coding
OG0300906	protein-coding
OG0300939	protein-coding
OG0300939	protein-coding
OG0300939	protein-coding
OG0300962	protein and non-coding
OG0300962	protein and non-coding
OG0300962	protein and non-coding
OG0300982	protein-coding
OG0300982	protein-coding
OG0300982	protein-coding
OG0301003	protein and non-coding
OG0301003	protein and non-coding
OG0301003	protein and non-coding
OG0301010	protein-coding
OG0301010	protein-coding
OG0301010	protein-coding
OG0301340	protein and non-coding
OG0301340	protein and non-coding
OG0301340	protein and non-coding
OG0301385	protein-coding
OG0301385	protein-coding
OG0301385	protein-coding
OG0301427	protein-coding
OG0301427	protein-coding
OG0301427	protein-coding
OG0301536	protein-coding
OG0301536	protein-coding
OG0301536	protein-coding
OG0301555	protein and non-coding
OG0301555	protein and non-coding
