Name	SRR11794958	SRR11794959	SRR11794960	SRR11794961	SRR11794964	SRR11794965	SRR11794966	SRR17521799	SRR17521800	SRR17521801	SRR17521802	SRR17521803	SRR17521804	SRR17521805	SRR17521806	SRR17521807	SRR17521808	SRR17521809	SRR17521810	SRR17521811	SRR17521812	SRR17521813	SRR17521814	SRR17521815	SRR17521816	SRR17521817	SRR17521818	SRR17521819	SRR17521820	SRR5445534	SRR5445535	SRR5445536	SRR5445537	SRR5445538	SRR5445539	SRR5445540	SRR5445541	SRR5445542	SRR5445543	SRR5445544	SRR5445545	SRR5445546	SRR5445547	SRR5445548	SRR5445549	SRR5445550	SRR5445551	SRR5445552	SRR5445553	SRR5445554	SRR5445555	SRR5445556	SRR5445557	SRR5445558	SRR5445559	SRR5445560	SRR5445561	SRR5445562	SRR5445563	SRR5445564	SRR5445565	SRR5445566	SRR5445567	SRR5445568	SRR5445569	SRR5445570	SRR5445571	SRR5445572	SRR5445573	SRR5445574	SRR5445575	SRR5445576	SRR5445577	SRR5445578	SRR5445579	SRR5445580	SRR5445581	SRR5445582	SRR5445583	SRR5445584	SRR5445585	SRR5445586	SRR5445587	SRR5445588	SRR5445589	SRR5445590	SRR5445591	SRR5445592	SRR5445593	SRR5445594	SRR5445595	SRR5445596	SRR5445597	SRR5445598	SRR5445599	SRR5445600	SRR5445601	SRR5445602	SRR5445603	SRR5445604	SRR5445605	SRR5445606	SRR5445607	SRR5445608	SRR5445609	SRR5445610	SRR5445611	SRR5445612	SRR5445613	SRR5445614	SRR5445615	SRR5445616	SRR5445617	SRR5445618	SRR5445619	SRR5445620	SRR5445621	SRR5445622	SRR5445623	SRR5445624	SRR5445625	SRR5445626	SRR5445627	SRR5445628	SRR5445629	SRR7704027	SRR7704028	SRR7704029	SRR7704030	SRR7704031	SRR7704032	SRR7704033	SRR7704034	SRR7704035	SRR7704036	SRR7704037
Sevir.3G349600.1	16.2491	16.4373	16.3933	16.742	18.2448	16.0534	15.844	15.7197	19.7418	20.4324	20.3333	16.8659	17.5183	21.4418	19.6291	17.3508	18.7662	20.4849	21.0235	19.5629	19.3471	21.2231	19.5207	18.326	16.6739	17.0463	16.447	18.7786	21.0073	3.66127	6.84907	4.83015	5.27424	4.99122	6.68959	6.22208	5.06971	4.2912	3.93015	5.53861	5.56309	5.22551	6.54564	7.35458	7.75456	5.98016	8.36562	5.59114	6.10055	8.90797	5.33246	6.46872	8.61833	7.59649	6.26591	6.94391	5.23696	6.3009	3.92919	5.29738	5.20992	2.00367	5.7261	3.81829	5.28348	3.73155	5.86002	4.81484	2.94299	2.20809	6.85783	9.19642	7.45866	5.38595	3.46532	5.44384	8.62727	14.7995	11.8519	10.6909	11.6128	11.7521	10.5116	13.2244	11.7137	11.3345	12.0818	12.0337	10.9715	10.0189	10.4997	10.054	10.9286	12.1757	12.6832	11.0551	9.3795	11.6441	12.3736	12.5668	13.1533	12.6914	12.5846	12.3217	16.3889	11.949	14.2445	13.0275	12.4901	13.4278	13.1702	15.1957	11.9939	13.5715	12.0881	14.5381	14.5275	15.6906	13.8843	13.92	13.7976	13.8334	16.1832	15.3344	14.5108	21.0081	18.7785	16.4469	17.0462	16.674	18.3261	19.518	21.2257	19.3461	19.5616	21.0234
Sevir.3G349100.1	0.476462	0.254111	0.415352	0.420761	0.304716	0.345091	0.25431	2.76693	1.92895	2.51432	2.26233	2.71059	1.63035	1.59611	2.33367	1.81862	3.34301	2.18881	1.10134	2.58777	1.34522	0.781031	1.84545	2.32504	2.26878	1.54378	2.99423	2.45729	2.92112	0.063617	0.178969	0.06209	0	0	0.138709	0.063955	0.943144	0	0	0	0	0.191375	0	0	0	0.340057	0.076632	0	0.215593	0	0	0.343334	0.152648	0.088795	0	0.090617	0	0	0.147404	0	0	0	0.087751	0	0	0.108205	0.170101	0.31377	0	0.084	0.466372	0	0.510191	0.360649	0.160753	0.214871	0	0.245487	0	0.100291	0	0	0	0	0	0	0	0	0	0.10112	0	0	0	0	0.445616	0	0.464893	0	0	0	0	0	0	0	0	0.070538	0	0.221181	0	0	0	0	0	0.070365	0	0	0	0.092336	0	0	0	0	0	0	0	2.92124	2.45724	2.99423	1.54377	2.26879	2.32507	1.84503	0.781048	1.3452	2.58765	1.10133
Sevir.3G349000.1	1.85386	2.65756	2.44085	2.45356	3.41339	3.18394	1.54044	0.447357	0.894043	0.677921	1.82595	0.795805	0.340992	1.19371	0.652604	0.324334	0.269926	0.252441	1.80997	0.941692	1.07963	1.69798	1.05206	1.14109	1.3123	0.697523	1.9777	0.93344	1.72544	0.551352	0.52732	0.179673	0	0.19701	0.609643	1.29336	0.198912	0.205042	2.93992	0.746867	0	0.923455	0.624536	0.370968	0.612399	0.977042	1.12499	2.62772	1.47545	0.42299	0.612607	0.399397	0.655953	2.8369	0.209732	0	0.447493	1.03935	0.428265	0.251585	0.205374	0.997297	0	0.265296	0.228214	0.927413	0.731238	0.676067	0	0.236798	1.59979	1.07683	0.984577	0	0.231208	1.84192	0.293192	1.78262	1.90872	2.01121	1.29394	2.58577	1.75797	3.58855	2.73347	2.22171	2.22091	1.67281	2.86341	3.44055	1.25428	0.943648	2.57325	2.44723	1.02164	1.38879	1.3213	1.17706	2.1073	0.33079	1.17394	2.53415	3.15122	1.95883	3.50886	3.20476	1.34064	2.52111	1.83637	3.26056	3.51994	3.10016	0.985949	2.80996	3.0106	2.84793	2.33336	3.92582	1.32627	3.22547	1.15801	2.03157	4.61134	1.56187	0	1.72547	0.933351	1.97772	0.697502	1.31228	1.14114	1.05161	1.6977	1.07976	0.941688	1.80994
Sevir.3G348900.1	33.7973	33.6011	34.1692	32.3586	31.6047	33.0516	37.5143	167.927	154.939	138.633	133.679	158.106	140.166	157.507	167.305	172.773	166.917	146.389	146.296	158.43	131.477	138.967	152.312	143.809	151.893	164.279	181.992	167.716	159.419	18.4726	18.2793	16.5738	17.0623	19.161	17.5959	15.7431	12.9431	21.6288	13.4582	18.2065	11.9799	24.0483	18.8897	22.0728	19.4323	22.764	14.5299	16.6388	15.3692	17.3027	12.356	25.2241	17.1448	18.0795	14.7782	16.1819	17.7752	13.204	14.3039	15.3269	14.8513	11.3474	11.7826	19.4099	16.9597	24.4986	21.4646	22.446	13.0902	15.6815	17.9616	22.5731	14.9596	20.2499	13.0317	14.2579	13.2833	33.3865	35.9884	18.8716	24.4457	18.9	20.9829	24.2052	22.8493	24.2242	26.3777	26.2228	21.4708	22.2025	25.9893	19.8822	19.6249	19.5028	17.0031	15.1821	14.2531	16.1477	15.9074	15.0749	20.5767	14.8513	13.6456	17.5616	16.3423	16.5888	15.6049	16.3112	15.3247	21.0607	20.0707	24.6464	20.4501	18.6799	16.4513	21.5244	20.7634	18.9937	22.2295	29.6055	26.0833	19.969	18.4893	25.3645	29.8875	159.425	167.713	181.991	164.278	151.894	143.81	152.28	138.973	131.474	158.422	146.295
Sevir.3G348800.1	1.45705	1.94569	1.88265	1.67948	2.41969	2.3727	1.67719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59492	2.32098	0.777917	1.16395	1.57956	0.519654	1.02607	1.51125	1.03277	1.61336	1.23133	0.768363	0.703216	1.23051	0.48233	0.377449	2.08327	1.41558	1.29359	1.22022	2.20886	0.72586	0.4468	1.2274	0.75572	0.534792	0.636334	1.03818	0.359153	0.590344	0.746823	0.213877	1.06934	0.175621	0.601038	0.67553	0.598588	0.213674	0.157552	0.07059	0.211981	0.422083	1.48534	0.639164	0.498104	0.201721	1.24229	1.11074	0.614034	0.925494	0.050364	0.417891	0.100904	0.115349	0.391514	0.073487	0	0.195512	0	0.180425	0.050938	0.36941	0.275406	0	0	0.044766	0	0	0.157126	0.082738	0	0.083543	0.034292	0	0	0	0.035526	0.465023	0	0.04543	0	0	0.042176	0.056129	0.0354	0	0.045931	0.051707	0.139595	0	0.162769	0.100955	0	0	0.325441	0.24396	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G348700.1	14.9834	13.3983	11.6792	10.9748	19.4434	16.8972	22.1663	23.346	18.7448	17.6156	21.582	25.3304	19.0443	21.364	22.5494	24.2581	22.4006	22.7496	18.3392	18.1488	20.1522	15.8921	23.8515	21.9763	18.5473	24.8477	31.4539	26.0316	19.3943	19.8605	16.1247	19.5402	23.5394	21.8932	29.5087	20.7311	19.5578	25.8101	26.163	26.9759	26.5635	19.6929	22.4666	17.6109	22.0539	19.9029	20.5552	11.2288	17.3746	19.7731	8.1076	7.86596	12.9341	6.8322	12.8729	9.45668	10.1819	11.1895	7.62411	11.0813	15.0804	14.5887	13.8013	21.518	24.3918	27.3254	31.372	24.0291	11.5095	17.9237	35.45	16.8042	7.85335	18.2853	6.94554	6.16141	3.01806	17.1009	19.1893	19.309	27.2282	54.2331	62.5761	87.0593	109.668	116.278	149.164	81.3179	141.746	103.146	187.452	63.8343	76.565	41.0056	27.9137	32.1547	25.345	20.7433	21.7878	23.0642	26.4129	16.2321	21.9634	32.6993	18.9159	20.9621	38.648	23.4821	36.2917	33.4632	45.361	54.5998	29.4011	37.7116	33.0866	34.1274	52.4137	56.2336	49.2074	62.3028	42.7824	18.2795	33.3837	52.9863	51.8217	19.3951	26.0311	31.4539	24.8475	18.5474	21.9765	23.8466	15.8929	20.1518	18.1479	18.3391
Sevir.3G348600.1	10.6409	10.2485	10.1488	10.0078	8.93398	10.7884	11.386	32.2478	36.1317	34.0815	31.1466	28.9989	32.9718	37.053	35.9597	32.2849	28.9125	37.3309	41.7174	41.0958	32.5636	35.6534	37.6146	35.2528	31.5659	34.7981	31.5512	35.6517	37.7012	4.18994	6.56734	5.68139	4.30828	7.26193	6.9047	5.46633	6.03572	4.32898	6.22469	4.98072	6.56233	4.01976	4.8214	3.11529	6.19853	3.46823	4.02627	2.93623	3.34241	4.42431	3.25102	3.10534	2.35867	3.76815	5.44535	4.3614	3.65314	4.85105	3.95236	4.29749	6.01051	3.25557	6.95219	3.40275	6.81164	4.36057	7.24665	4.33021	3.485	2.44983	5.98659	3.84806	3.65184	3.12197	2.2552	2.56664	3.76224	9.43687	9.64272	5.63071	9.66357	8.79012	10.89	11.9027	12.23	13.3056	15.2294	11.0497	12.407	10.4904	14.4915	8.72391	9.40262	7.09313	6.46482	7.24797	9.41399	5.61298	6.36038	5.2525	7.47398	6.3263	8.98844	8.55946	5.90828	7.01839	9.2269	7.01743	8.59079	8.01881	9.77038	10.5327	6.84752	7.75166	8.56138	8.43207	11.082	8.93278	12.9616	10.4274	7.57107	5.58454	5.69434	9.92228	12.502	37.7027	35.6515	31.551	34.7978	31.5661	35.2529	37.6091	35.6575	32.562	41.0933	41.7172
Sevir.3G348500.1	7.39786	7.54997	6.31123	6.0776	6.88142	7.48317	7.25375	22.045	25.0799	32.6921	31.0684	23.9509	30.0482	23.778	25.0155	22.2176	22.5983	22.2194	28.6411	24.552	32.5739	33.9876	27.413	31.2315	29.695	29.9007	22.4681	23.117	21.9846	2.6173	3.5026	3.10204	4.38579	3.30257	3.97168	3.11183	2.78327	4.49426	2.94694	3.60212	3.03242	4.28624	5.08064	4.96451	6.23148	4.21912	4.25092	5.32845	5.09542	3.60556	2.25527	3.15293	3.148	2.82336	3.20677	2.6468	2.54368	3.76234	2.47354	3.87643	3.30219	4.90955	3.67901	4.03866	5.29425	6.72193	7.80661	7.0556	3.48714	1.87173	7.65722	5.03621	3.75918	3.03687	2.38513	3.05079	4.40895	15.2634	13.6263	5.55528	7.57747	6.23307	8.75351	8.42387	9.59682	9.92425	11.2848	10.4664	11.784	11.1065	10.0098	8.9917	10.0736	7.9767	6.71572	7.31739	9.05517	8.27632	8.65371	7.10053	8.22325	7.47511	11.1605	11.4063	7.44609	8.68677	10.9535	9.16998	9.17769	10.7494	11.4923	13.4393	11.3985	10.9045	11.2221	11.24	16.0659	11.4197	13.6573	14.2232	11.0452	5.81902	7.09302	11.1649	13.6717	21.9855	23.1169	22.468	29.9004	29.6952	31.2316	27.4091	33.9917	32.5723	24.5505	28.641
Sevir.3G348400.1	259.861	199.375	253.885	262.651	227.452	235.779	250.274	124.273	151.727	102.64	144.724	146.651	123.894	159.751	174.429	194.15	175.672	146.883	114.399	102.874	93.6169	91.7827	143.849	119.99	121.527	182.253	126.896	145.081	128.28	155.428	109.945	98.9273	112.532	97.813	112.467	113.377	126.387	98.8952	146.546	97.4908	104.076	110.715	128.408	96.0736	82.8004	135.621	97.4424	175.161	111.065	176.851	87.0089	118.118	154.302	129.365	136.625	117.424	87.3633	96.655	68.4281	60.0478	48.0645	40.4521	56.0495	109.979	61.2094	50.1814	75.9495	81.9022	118.835	139.628	141.912	144.861	80.5087	146.794	109.314	112.928	116.829	59.9264	74.2916	90.3451	25.0707	23.0324	20.1925	24.1406	19.3006	32.7687	9.94027	10.7414	18.3996	14.0108	25.9933	31.7136	9.36061	52.0764	74.308	54.8768	38.3601	65.9625	52.6071	68.0506	43.0251	54.1532	39.9336	20.1571	152.415	45.3944	27.9455	65.196	100.841	40.6678	133.275	10.8511	32.9962	62.8522	19.5223	38.7245	29.5478	101.861	9.55084	21.6701	86.6608	86.7733	104.015	42.4114	72.2623	128.285	145.078	126.896	182.252	121.528	119.992	143.82	91.7877	93.6147	102.869	114.399
Sevir.3G348301.1	0	0	0	0	0	0	0.073219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101914	0.141244	0	0	0	0.072734	0	0	0.175259	0	0	0.145121	0	0.07296	0	0	0.174508	0.074865	0	0.083435	0	0.234389	0	0	0.081324	0.206089	0	0	0	0	0	0	0.399412	0	0	0	0	0	0	0	0	0	0.096718	0	0	0	0	0.279358	0.095038	0.228017	0.686867	0.570799	0.261173	0.110403	0.083229	0.253716	0	0.666917	0.326053	0.459409	0.333684	0	0.085412	0	0.303919	0	0.08802	0.236085	0	0	0	0	0	0.173568	0	0.080121	0	0	0	0.260153	0	0.571141	0.384337	0.079949	0	0	0.233316	0.104864	0	0.183728	0	0.090144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G348100.1	91.4646	93.9147	91.8486	106.512	88.0838	80.3158	99.0576	9.12088	11.7446	6.38357	10.9603	11.9997	11.298	10.1087	12.4664	14.6534	12.6406	14.7583	11.5604	8.71213	14.4453	9.7091	12.5222	12.4756	9.22773	11.857	19.2675	15.2336	11.5478	154.367	137.034	135.527	156.142	155.582	164.823	133.654	140.717	150.592	145.683	153.019	154.815	132.422	147.623	108.301	152.851	134.455	112.991	93.4785	130.8	119.408	101.551	75.0439	91.6466	68.5677	98.102	92.8777	119.378	104.763	83.1238	104.117	109.943	169.803	115.798	105.107	110.612	113.715	135.007	128.59	51.6774	73.425	135.296	116.052	110.173	122.855	55.8844	28.3339	58.4436	12.0164	13.0344	63.8198	34.2666	66.7197	76.3477	79.5127	75.464	129.29	102.79	108.17	120.684	91.4164	136.352	84.5025	83.9456	96.4804	58.6719	83.0424	79.8799	62.7127	75.4814	55.7836	56.0588	40.2743	52.6239	38.9922	49.8714	78.4282	28.731	30.3365	80.5393	25.6972	71.1917	28.2087	34.6132	48.4317	28.507	26.5987	31.4955	38.6493	24.3433	29.9584	54.2797	39.4782	48.3888	25.1275	35.3922	11.5483	15.2333	19.2675	11.857	9.22778	12.4757	12.5193	9.7093	14.4452	8.71173	11.5603
Sevir.3G348000.2	2.62003	3.53014	2.4164	3.05001	2.02266	3.62817	3.27169	16.9629	19.4409	18.3811	13.9627	15.9795	13.8189	16.5651	19.6403	16.7786	17.896	23.358	17.4888	19.7211	11.5746	16.4162	17.7285	16.3287	16.9257	16.6833	17.7844	19.6553	20.8602	1.39261	1.58204	1.82936	0.84537	1.38298	2.04128	1.72369	1.30316	1.33104	1.03566	1.90516	1.91968	2.52377	3.34164	1.35077	0.752447	1.31817	1.74061	1.50157	2.17639	2.10196	0.466329	1.38674	0.643917	1.41975	1.32184	0.915633	1.16386	0.981398	1.11639	1.3267	1.79572	1.07276	1.99343	0.543501	0.666969	2.2797	1.93469	2.44594	0.83041	1.34653	2.4366	1.40532	1.07368	1.74686	0.676947	0.633711	1.61269	4.54376	2.25563	2.61887	1.91006	2.45365	2.06409	2.46302	2.90308	5.83967	2.75258	3.63551	5.3205	3.4135	3.46551	2.49505	2.72359	1.28163	1.7268	2.65187	1.89422	1.14092	1.31904	2.55993	1.05119	1.26456	1.73942	2.06023	1.37296	1.30839	2.66254	1.74667	1.67931	2.05896	1.95178	3.67293	2.26962	2.96529	2.61938	2.15274	1.47182	3.19246	2.4317	3.96101	1.61477	1.47177	1.29088	3.03831	3.68044	20.861	19.655	17.7844	16.6832	16.9258	16.3289	17.7249	16.4171	11.5743	19.7201	17.4887
Sevir.3G347851.1	0	0	0	0	0	0.035347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068077	0	0	0	0	0	0	0	0	0	0	0	0	0.140154	0.72277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442879	0	0	0	0	0.341471	0	0	0	0	0	0.414907	0	0	0	0	0.506609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106138	0	0	0	0	0	0	0	0	0	0.055081	0	0	0	0	0	0	0.068077	0	0	0	0	0
Sevir.3G347600.1	5.59709	6.49492	4.95642	4.94501	7.27761	5.22058	5.61084	2.51053	3.85973	4.11332	3.55141	4.18395	4.86365	4.19881	3.28583	3.53408	4.12435	4.29063	6.44749	5.2116	4.56953	5.5314	4.54352	4.65662	4.57487	3.19318	4.22976	4.27612	5.71068	1.39203	3.30235	2.60953	1.84671	1.79903	2.38068	2.65853	2.07813	1.70116	2.00692	1.97958	2.24058	1.84374	2.50989	2.50985	2.43739	2.35329	2.98008	3.04574	2.74379	3.8748	3.09224	3.06357	4.28261	2.86454	3.07012	2.86562	3.07292	2.37141	2.91377	3.45296	3.28392	0.502851	2.78577	1.68206	4.91483	3.25051	3.00789	2.80957	3.50613	2.20716	4.16742	2.92356	3.24286	1.75802	3.09253	4.45842	3.98676	4.31202	2.55386	5.40118	3.89244	4.21173	3.52611	4.30456	5.95384	4.64351	4.61379	5.64006	5.36293	4.72888	3.64264	2.96653	6.14832	5.56697	5.80094	4.38403	4.52973	4.07387	5.3453	4.65109	5.64532	4.89495	4.74426	5.95586	4.8385	5.14525	4.0799	6.4517	6.9356	9.01494	8.74454	6.90571	5.29362	5.51957	6.36394	8.21548	6.80911	8.14375	6.44033	7.67023	5.80194	5.14475	6.43048	6.3093	6.33694	5.71091	4.27612	4.22973	3.19314	4.57491	4.65662	4.543	5.53224	4.56925	5.21124	6.44746
Sevir.3G347400.1	18.6172	17.226	15.7282	14.989	17.64	16.7448	16.7434	96.7617	130.263	193.744	162.386	98.6771	158.147	134.844	94.1293	88.9236	130.56	144.495	161.763	127.998	169.011	160.164	87.9325	117.799	101.12	88.8036	91.7536	99.8597	145.54	3.89307	9.65375	8.5077	4.64182	8.11528	10.4773	12.0955	8.79337	7.32029	13.9424	10.9543	9.77903	11.4504	16.3472	16.2207	25.7389	9.05418	20.4943	9.19095	12.8879	15.6689	7.3183	4.70763	6.86451	3.4217	4.92538	4.09423	3.61102	6.53145	2.98434	4.76147	4.55978	0.746064	6.92931	6.21772	10.4019	5.90173	11.4158	13.4513	3.24659	7.294	19.0873	14.3215	11.094	7.45174	3.71401	3.1403	5.69706	1.20129	1.15439	5.06465	1.93586	1.87809	2.68635	4.22255	3.1666	11.5734	5.59424	7.71602	8.81785	8.62438	9.41405	8.02015	6.51855	12.9289	11.4601	13.1514	10.6307	11.7452	12.4078	10.4774	9.0396	9.00501	7.60864	7.78577	9.44984	12.1453	4.09633	6.56969	11.9748	5.12169	11.594	2.28779	4.75408	10.0158	3.28522	4.68399	2.87263	7.97071	2.76288	3.29741	6.12849	9.45298	9.34094	2.03728	4.42229	145.546	99.8595	91.753	88.8028	101.121	117.799	87.9214	160.186	169.002	127.99	161.763
Sevir.3G347300.1	53.4497	63.4823	59.948	55.8486	59.6298	71.2889	84.4518	208.162	282.16	284.93	303.696	314.937	341.81	274.554	299.967	302.676	288.453	241.843	262.149	259.65	238.699	306.739	337.768	281.751	258.985	395.529	288.553	288.617	212.995	41.0446	90.2112	64.3811	64.0954	51.3235	85.3944	58.4434	69.83	69.4324	75.996	77.0699	56.3002	60.538	89.0977	81.2915	68.1838	55.2175	82.5685	64.3237	94.5978	69.942	92.165	92.9809	82.4181	81.5983	86.7793	73.5778	64.4249	50.9493	58.1384	62.2609	79.4402	54.0454	29.442	74.0227	98.8865	79.8571	91.7741	98.8282	51.8537	67.1534	96.9336	81.2931	38.9712	48.9817	50.2524	90.4148	43.647	172.402	220.197	81.8892	166.151	117.817	148.804	132.47	155.523	118.167	214.062	166.86	176.787	140.994	239.509	99.4548	184.106	93.2862	161.096	67.2098	82.195	88.5185	97.8571	76.4324	90.761	75.3732	99.1363	90.9204	80.2055	68.4682	127.205	95.9705	93.8994	117.427	112.289	131.251	122.24	105.702	150.741	120.843	113.259	139.799	184.933	176.418	116.022	93.1852	110.113	118.062	202.62	212.996	288.57	288.567	395.533	258.959	281.747	337.663	306.672	238.741	259.636	262.126
Sevir.3G347100.1	0	0	0	0.033083	0	0.031539	0	0	0	0.156121	0.062829	0	0.11232	0.052348	0	0	0	0.100803	0.050758	0.053069	0	0	0	0	0.04498	0.053441	0	0	0.126516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040346	0	0	0	0	0	0	0	0	0	0	0	0	0.065864	0	0	0	0	0	0	0.126521	0	0	0.05344	0.04498	0	0	0	0	0.053066	0.050758
Sevir.3G347000.1	26.7119	26.8913	24.4038	24.1644	30.6672	26.2085	25.0081	27.1105	36.637	45.3207	42.0146	33.4409	47.8986	40.3593	35.5509	29.3781	28.8656	34.8165	60.1507	46.5848	55.4252	59.9876	45.1246	48.5132	43.2519	35.5411	31.2242	34.097	41.1366	6.69499	14.7187	11.2004	7.58455	8.84718	10.9628	11.0867	8.17483	6.95322	11.2669	9.98119	12.8808	6.4368	11.4164	9.76225	12.6408	6.01028	12.9973	10.0722	13.1384	14.3398	7.15493	8.26175	12.4377	11.2081	13.7648	12.3396	9.80345	13.9515	9.15385	10.3708	10.0404	5.63669	10.3749	5.91338	10.5275	5.95123	10.4392	9.54522	3.53957	3.00981	11.375	15.6266	12.2009	8.33509	5.07219	6.91646	13.6883	26.1194	20.5039	28.4186	28.3268	25.1627	29.7846	27.8786	28.9555	23.4726	30.044	28.5534	33.2039	28.4071	28.6541	29.2583	34.7837	25.9129	33.2589	30.2626	36.1114	33.0663	38.9838	32.7598	34.8893	37.0769	33.343	40.1993	42.7424	32.7034	45.8525	39.7011	36.6876	46.1545	46.7953	41.0407	42.6916	37.7754	40.9583	44.8	42.8605	49.177	37.5876	37.724	27.7412	33.4988	43.6045	40.6701	43.723	41.1383	34.0971	31.224	35.5407	43.2523	48.5131	45.1197	59.9974	55.4216	46.5816	60.1505
Sevir.3G346900.2	104.895	91.5767	95.6335	89.4278	107.41	106.403	94.9065	54.2206	63.5848	92.0385	81.6228	71.0508	89.4048	68.2857	74.4833	59.8907	70.4329	64.5872	65.7961	61.981	73.8402	81.2356	61.0295	78.6309	77.5615	73.9724	70.271	60.1462	78.3195	52.3626	51.1676	32.1094	35.6026	31.0829	37.2153	31.0399	24.4559	33.9651	38.2869	32.2021	33.6906	44.407	47.8555	71.561	63.5486	74.5586	71.3626	88.9036	71.0073	75.029	58.1726	76.1374	74.4923	43.0811	46.9664	33.7952	31.6805	32.1331	27.2072	28.4104	29.6613	23.7088	22.3827	29.662	34.9879	43.1471	48.5835	65.4655	64.556	70.9346	70.3996	84.8344	72.8453	72.0908	64.8537	75.6977	73.8353	71.5868	89.1498	40.7646	36.538	30.7566	35.2394	32.3521	32.1248	30.8532	34.9908	36.1268	32.4015	34.04	33.2461	35.1109	38.9577	36.3063	40.1062	35.0925	33.8188	38.5595	35.9958	38.8742	33.9787	31.1803	32.6569	36.9252	46.8732	34.1665	37.9769	37.7043	52.0266	43.5939	51.3422	49.0316	35.2075	41.4099	45.9401	46.3017	43.2861	60.6569	55.5176	57.7401	53.5421	43.4848	55.8368	47.726	64.7514	78.3226	60.1457	70.2706	73.9718	77.5621	78.6312	61.0201	81.2442	73.8369	61.9773	65.7958
Sevir.3G346700.1	7.79418	8.53692	6.83805	5.95182	9.35208	7.9818	8.06072	12.2421	13.7367	14.9887	13.9363	11.2842	14.564	14.733	14.686	12.9766	12.0334	17.5427	21.8996	15.8588	16.5671	18.7022	13.9996	16.5231	13.0164	13.3508	12.1768	15.2386	16.3407	1.47121	3.11591	3.19295	2.06327	2.94293	3.24765	3.82484	2.54082	2.25383	4.03762	2.55057	3.10854	2.61481	4.40616	2.90978	4.02811	1.73068	3.32072	2.61761	2.55702	3.63987	1.74404	2.83332	3.18368	3.00303	3.45177	4.19366	3.55521	3.59369	3.56608	3.06451	3.85661	1.39012	3.81623	1.98914	3.69449	2.49584	3.30934	2.81637	1.25966	1.46184	3.73108	3.00699	3.05758	2.15361	2.05804	3.05841	4.65182	8.35569	6.8705	8.60139	9.62171	9.84456	9.48857	12.4746	12.9035	10.0335	12.0084	9.66113	11.8375	8.77054	8.74359	7.53207	9.9796	7.01645	8.84345	8.63746	10.4836	9.62139	9.80616	8.9642	9.25766	12.1856	9.25479	12.4375	11.7495	10.6755	12.3313	11.2186	9.02168	13.0884	11.6823	11.4519	12.4364	10.913	10.7548	13.548	12.8197	16.2872	10.6819	11.0192	9.19227	9.90542	14.2571	14.908	12.7323	16.3414	15.2387	12.1767	13.3507	13.0165	16.5231	13.9981	18.7053	16.566	15.8577	21.8996
Sevir.3G346501.1	7.55353	7.11894	6.55043	6.52774	6.48429	6.19574	8.22332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774687	1.42501	1.73312	1.98403	2.0831	2.55523	3.1507	2.05748	1.63433	2.45825	1.73705	2.54022	1.66496	1.4271	1.57522	0.818407	1.26994	1.59657	1.26355	1.70314	1.23784	0.405128	0.780722	0.831502	1.01642	1.06148	1.5774	0.983129	1.38614	1.97214	2.19619	1.85197	1.66516	3.07717	1.7104	1.4289	1.25419	1.35126	1.18718	1.65892	0.716612	1.36235	1.42325	1.25273	1.03258	1.21834	0.642813	0.829909	0.840514	1.36946	3.38661	1.66827	2.70876	3.42462	2.41304	2.81956	2.83388	1.89051	4.1057	2.06908	2.83861	0.587386	1.62005	2.939	3.09593	1.52687	3.68091	3.86295	2.78195	4.60839	5.95595	3.8674	2.42021	5.00663	4.30657	4.79118	5.21369	0.989767	2.60262	2.74852	2.31582	3.75329	1.96484	3.00988	3.14612	2.23591	1.75697	1.60754	1.19434	0.982649	0.863992	1.44099	2.39874	1.41617	1.69081	0.773348	0	0	0	0	0	0	0	0	0	0	0
